"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01006099999","2020-01-01T00:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-9","-5","","","-0.01","2","81","","29.36","29.32","","-6","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2206 11205 21229 39928 49944 54002=","","","","","","","","","",""
"01006099999","2020-01-01T01:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-8","-4","","","0.00","4","83","","29.36","29.31","","-5","220","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2205 11198 21220 39926 49943 54000=","","","","","","","","","",""
"01006099999","2020-01-01T02:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-10","-5","","","0.00","4","78","","29.36","29.31","","-6","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2207 11207 21236 39927 49944 54000=","","","","","","","","","",""
"01006099999","2020-01-01T03:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-10","-5","","","0.00","4","78","","29.36","29.32","","-6","230","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2307 11206 21234 39928 49944 54000=","","","","","","","","","",""
"01006099999","2020-01-01T04:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-9","-4","","","-0.00","2","79","","29.36","29.31","","-5","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2206 11198 21226 39927 49944 54001=","","","","","","","","","",""
"01006099999","2020-01-01T05:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-7","-2","","","+0.01","7","81","","29.36","29.31","","-3","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2206 11191 21216 39925 49942 54002=","","","","","","","","","",""
"01006099999","2020-01-01T06:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-7","-3","","","+0.00","7","82","","29.36","29.31","","-4","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2207 11194 21217 39926 49943 54001=","","","","","","","","","",""
"01006099999","2020-01-01T07:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-7","-2","","","+0.01","7","79","","29.35","29.31","","-3","230","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05801006 46/// /2306 11189 21216 39924 49940 57003 333 91108=","","","","","","","","","",""
"01006099999","2020-01-01T08:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-9","-3","","","0.01","9","75","","29.37","29.32","","-4","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2207 11195 21228 39928 49945 50003=","","","","","","","","","",""
"01006099999","2020-01-01T09:00:00","78.25","22.8166666","14.0","EDGEOYA, NO","FM-12","4","","-7","-2","","","-0.00","2","81","","29.36","29.32","","-3","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04801006 46/// /2206 11191 21216 39928 49944 54001=","","","","","","","","","",""
