"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"00826899999","2011-07-03T18:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","59","59","","","","","100","","","","","","290","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069MOBOB0 METAR 8268 //003 000000 031429Z AUTO 29002KT //// 15/15 A2961;","","","","","","","","","",""
"00826899999","2011-07-03T19:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","61","61","","","","","100","","","","","","280","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069MOBOB3 METAR 8268 //003 443285 031444Z AUTO 28002KT //// 16/16 A2961;","","","","","","","","","",""
"00826899999","2011-07-03T19:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.61","61","61","","","","","100","SCT:04 51","","","","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108MOBOB3 METAR 8268 //003 443285 031459Z AUTO 27002KT //// SCT052 16/16 A2961 RMK CDP03528 SCT052 CLD AVG 067;","","","","","","","","","",""
"00826899999","2011-07-03T19:44:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","59","59","","","","","100","","","","","","280","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031514Z AUTO 28002KT //// CLR 15/15 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T19:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","59","59","","","","","100","SCT:04 17","","","","","300","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108MOBOB3 METAR 8268 //003 443285 031529Z AUTO 30002KT //// SCT017 15/15 A2960 RMK CDP03528 SCT017 CLD AVG 044;","","","","","","","","","",""
"00826899999","2011-07-03T20:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","59","59","","","","","100","SCT:04 19","","","","","300","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108MOBOB3 METAR 8268 //003 443285 031544Z AUTO 30001KT //// SCT019 15/15 A2960 RMK CDP03528 SCT019 CLD AVG 019;","","","","","","","","","",""
"00826899999","2011-07-03T20:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.60","59","59","","","","","100","","","","","","250","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031559Z AUTO 25002KT //// CLR 15/15 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T20:44:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","59","59","","","","","100","","","","","","250","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031614Z AUTO 25001KT //// CLR 15/15 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T20:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","59","59","","","","","100","","","","","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031629Z AUTO 27002KT //// CLR 15/15 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T21:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","59","59","","","","","100","","","","","","270","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031644Z AUTO 27001KT //// CLR 15/15 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T21:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.60","59","59","","","","","100","","","","","","280","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031659Z AUTO 28001KT //// CLR 15/15 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T21:44:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031714Z AUTO 27002KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T21:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.60","57","57","","","","","100","","","","","","260","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031729Z AUTO 26001KT //// CLR 14/14 A2960 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T22:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","280","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031744Z AUTO 28002KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T22:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.61","57","57","","","","","100","","","","","","270","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031759Z AUTO 27003KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T22:44:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","FEW:02 49","","","","","240","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108MOBOB3 METAR 8268 //003 443285 031814Z AUTO 24001KT //// FEW050 14/14 A2961 RMK CDP03528 FEW050 CLD AVG 050;","","","","","","","","","",""
"00826899999","2011-07-03T22:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","160","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031829Z AUTO 16001KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T23:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","210","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031844Z AUTO 21001KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T23:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.62","57","57","","","","","100","FEW:02 29","","","","","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108MOBOB3 METAR 8268 //003 443285 031859Z AUTO 27002KT //// FEW029 14/14 A2962 RMK CDP03528 FEW029 CLD AVG 029;","","","","","","","","","",""
"00826899999","2011-07-03T23:44:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","220","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031914Z AUTO 22001KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-03T23:59:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","240","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031929Z AUTO 24001KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-04T00:14:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-16","4","29.61","57","57","","","","","100","","","","","","300","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031944Z AUTO 30001KT //// CLR 14/14 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
"00826899999","2011-07-04T00:30:00","32.95","65.5666666","1156.72","WXPOD8278, AF","FM-15","4","29.61","55","55","","","","","100","","","","","","280","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090MOBOB3 METAR 8268 //003 443285 031959Z AUTO 28001KT //// CLR 13/13 A2961 RMK CDP03528 CLR;","","","","","","","","","",""
